:START_ID,:TYPE,:END_ID
Stan_Marsh,HAS_ALTER_EGO,Ninja_Stan
Stan_Marsh,HAS_ALTER_EGO,Pig_Mask
Stan_Marsh,HAS_ALTER_EGO,Stan_Hemp_Shirt
Stan_Marsh,HAS_PHONE_DESTROYER_OUTFIT,Stan_of_Many_Moons
Stan_Marsh,HAS_PHONE_DESTROYER_OUTFIT,Poseidon_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Fingerbang_Stan_Non_Dream
Stan_Marsh,HAS_ADDITIONAL_EGO,Vaginitis_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Simpsons_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Ah_tah_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Stan_Star_Trek_Outfit
Stan_Marsh,HAS_ADDITIONAL_EGO,Peta_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Scientologist_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Wasted_Guitar_Hero_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Mudbeard_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Tron_Stan
Stan_Marsh,HAS_ADDITIONAL_EGO,Stan_Wearing_Bolo_Tie
Stan_Marsh,HAS_ADDITIONAL_EGO,Nike_Stan
Stan_Marsh,HAS_OCCASIONAL_LOOK,Stan_no_hat
Stan_Marsh,HAS_OCCASIONAL_LOOK,Stan_Pajamas
Stan_Marsh,HAS_OCCASIONAL_LOOK,Stan_in_Art_Class
Stan_Marsh,HAS_OCCASIONAL_LOOK,Stan_Football_Jersey
Stan_Marsh,HAS_OCCASIONAL_LOOK,alter_egos_stan_al_gore_capepng
Stan_Marsh,HAS_HALLOWEEN_COSTUME,Raggedy_Andy
Stan_Marsh,HAS_HALLOWEEN_COSTUME,Cowboy_Stan
Stan_Marsh,HAS_HALLOWEEN_COSTUME,Captain_America_Stan
Stan_Marsh,HAS_HALLOWEEN_COSTUME,Captain_America_on_FaceTime
Stan_Marsh,HAS_OTHER,Stan_Marsh_Future_Self
Stan_Marsh,HAS_OTHER,Evil_Clone_Stan
Stan_Marsh,HAS_OTHER,Evil_Stan_and_Kyle
Stan_Marsh,HAS_OTHER,Stans_Facebook_Profile
Stan_Marsh,HAS_FAMILY,Randy_Marsh
Stan_Marsh,HAS_FAMILY,Sharon_Marsh
Stan_Marsh,HAS_FAMILY,Shelly_Marsh
Stan_Marsh,HAS_FAMILY,Jimbo_Kern
Stan_Marsh,HAS_FAMILY,Flo_Marsh
Stan_Marsh,HAS_FAMILY,Marvin_Marsh
Stan_Marsh,HAS_FAMILY,Grandma_Marsh
Stan_Marsh,HAS_FAMILY,Great_Grandpa_Marsh
Stan_Marsh,HAS_FAMILY,Sparky
Stan_Marsh,HAS_FAMILY,Spooky_Fish
Stan_Marsh,HAS_SUPER_BEST_FRIEND,Kyle_Broflovski
Stan_Marsh,HAS_CLOSE_FRIEND,Eric_Cartman
Stan_Marsh,HAS_CLOSE_FRIEND,Kenny_McCormick
Stan_Marsh,HAS_CLOSE_FRIEND,Butters_Stotch
Stan_Marsh,HAS_CLOSE_FRIEND,Jimmy_Valmer
Stan_Marsh,HAS_CLOSE_FRIEND,Chef
Stan_Marsh,HAS_THE_GUY,Token_Black
Stan_Marsh,HAS_THE_GUY,Clyde_Donovan
Stan_Marsh,HAS_THE_GUY,Craig_Tucker
Stan_Marsh,HAS_THE_GUY,Tweek_Tweak
Stan_Marsh,HAS_THE_GUY,Timmy_Burch
Stan_Marsh,HAS_OTHER_FRIEND,Ned_Gerblansky
Stan_Marsh,HAS_OTHER_FRIEND,Big_Gay_Al
Stan_Marsh,HAS_OTHER_FRIEND,Goth_Kids
Stan_Marsh,HAS_OTHER_FRIEND,Jesus_Christ
Stan_Marsh,HAS_OTHER_FRIEND,Satan
Stan_Marsh,HAS_OTHER_FRIEND,Gorac
Stan_Marsh,HAS_CLASSMATE,Scott_Malkinson
Stan_Marsh,HAS_CLASSMATE,Heidi_Turner
Stan_Marsh,HAS_CLASSMATE,Bebe_Stevens
Stan_Marsh,HAS_CLASSMATE,Red
Stan_Marsh,HAS_CLASSMATE,Nichole_Daniels
Stan_Marsh,HAS_CLASSMATE,Annie_Knitts
Stan_Marsh,HAS_CLASSMATE,Nelly
Stan_Marsh,HAS_CLASSMATE,Bradley_Biggle
Stan_Marsh,HAS_CLASSMATE,David_Rodriguez
Stan_Marsh,HAS_CLASSMATE,Dog_Poo_Petuski
Stan_Marsh,HAS_CLASSMATE,Francis
Stan_Marsh,HAS_CLASSMATE,Jason_White
Stan_Marsh,HAS_CLASSMATE,Jenny_Simons
Stan_Marsh,HAS_CLASSMATE,Kevin_Stoley
Stan_Marsh,HAS_CLASSMATE,Lola
Stan_Marsh,HAS_ACQUAINTANCE,Gary_Harrison
Stan_Marsh,HAS_ACQUAINTANCE,Bridon_Gueermo
Stan_Marsh,HAS_ACQUAINTANCE,Marcus_Preston
Stan_Marsh,HAS_ROLE_MODEL,John_Elway
Stan_Marsh,HAS_ROLE_MODEL,Terrance
Stan_Marsh,HAS_ROLE_MODEL,Phillip
Stan_Marsh,HAS_RIVAL,Bill_Allen
Stan_Marsh,HAS_RIVAL,Fosse_McDonald
Stan_Marsh,HAS_RIVAL,Gavin_Throttle
Stan_Marsh,HAS_RIVAL,Gregory_of_Yardale
Stan_Marsh,HAS_RIVAL,Tad_McKowski
Stan_Marsh,HAS_RIVAL,Terrence_Mephesto
Stan_Marsh,HAS_RIVAL,Trent_Boyett
Stan_Marsh,HAS_RIVAL,Mrs_Streibel
Stan_Marsh,HAS_RIVAL,Orange_County_Dance_Crew
Stan_Marsh,HAS_RIVAL,Woodland_Critters
Stan_Marsh,HAS_RIVAL,Puff_Daddy
Stan_Marsh,HAS_GROUP,The_Boys
Stan_Marsh,HAS_GROUP,The_Boys_Preschool
Stan_Marsh,HAS_GROUP,The_Avengers
Stan_Marsh,HAS_GROUP,The_Fellowship_of_the_Lord_of_the_Rings
Stan_Marsh,HAS_GROUP,Fighters_of_Zaron
Stan_Marsh,HAS_GROUP,Coon_and_Friends
Stan_Marsh,HAS_GROUP,Laundromat_Boys
Stan_Marsh,HAS_GROUP,Metrosexual_Boys
Stan_Marsh,HAS_GROUP,Ninjas_of_Tokugawa
Stan_Marsh,HAS_GROUP,Obese_World_of_Warcraft_Boys
Stan_Marsh,HAS_GROUP,South_Park_Junior_Detectives
Stan_Marsh,HAS_GROUP,Super_Awesome_Talent_Agency
Stan_Marsh,HAS_GROUP,The_Washington_Redskins_Company
Stan_Marsh,HAS_GROUP,Getting_Gay_With_Kids
Stan_Marsh,HAS_GROUP,La_Resistance
Stan_Marsh,HAS_GROUP,South_Park_Ninja_Clan
Stan_Marsh,HAS_GROUP,The_Boys_Churchwear
Stan_Marsh,HAS_MUSIC_GROUP,Fingerbang
Stan_Marsh,HAS_MUSIC_GROUP,The_Llama_Brothers
Stan_Marsh,HAS_MUSIC_GROUP,South_Park_Childrens_Choir
Stan_Marsh,HAS_MUSIC_GROUP,Church_Choir
Stan_Marsh,HAS_MUSIC_GROUP,Moop
Stan_Marsh,HAS_MUSIC_GROUP,South_Park_Diggities
Stan_Marsh,HAS_MUSIC_GROUP,Put_it_Down_Choir
Stan_Marsh,HAS_SPORT,Flashback_Pee_Wee_Hockey_Team
Stan_Marsh,HAS_SPORT,World_Takedown_Federation
Stan_Marsh,HAS_SPORT,Cows_Dodgeball_Players
Stan_Marsh,HAS_SPORT,Cows_Football_Players
Stan_Marsh,HAS_SPORT,Cows_Sarcastaball_Players
Stan_Marsh,HAS_SPORT,Baseball_Team
Stan_Marsh,HAS_SPORT,Junior_Wrestling_Club
Stan_Marsh,HAS_ADULT-ASSOCIATED_GROUP,Church_of_Scientology
Stan_Marsh,HAS_ADULT-ASSOCIATED_GROUP,PETA
Stan_Marsh,HAS_ADULT-ASSOCIATED_GROUP,Secret_Society_of_Cynics
Stan_Marsh,HAS_ADULT-ASSOCIATED_GROUP,Whale_Wars_Crew
Stan_Marsh,HAS_RESIDENCE,Marsh_Residence
Kyle_Broflovski,HAS_OCCUPATION,Student
Kyle_Broflovski,HAS_GRADE,4th_Grade
Kyle_Broflovski,HAS_ALIASES,High_Jew_Elf_King
Kyle_Broflovski,HAS_ALIASES,Paladin_Kyle
Kyle_Broflovski,HAS_ALIASES,The_Human_Kite
Kyle_Broflovski,HAS_ALIASES,Kyley_B
Kyle_Broflovski,HAS_ALIASES,Kyle_of_the_DeVry_Institute
Kyle_Broflovski,HAS_ALIASES,Fart_Boy
Kyle_Broflovski,HAS_RELIGION,Judasim
Kyle_Broflovski,HAS_RELIGION,tholic_temporarily
Kyle_Broflovski,HAS_FATHER,Gerald_Broflovski
Kyle_Broflovski,HAS_MOTHER,Sheila_Broflovski
Kyle_Broflovski,HAS_BROTHER,Ike_Broflovski
Kyle_Broflovski,HAS_GRANDMOTHER,Cleo_Broflovski
Kyle_Broflovski,HAS_UNCLE,Murrey_Broflovski
Kyle_Broflovski,HAS_COUSIN,Kyle_Schwartz
Kyle_Broflovski,HAS_VOICED_BY,Matt_Stone
Kyle_Broflovski,HAS_FIRST_APPEARANCE,The_Spirit_of_Christmas_Jesus_vs_Frosty
Kyle_Broflovski,HAS_ALTER_EGO,Paladin_Kyle
Kyle_Broflovski,HAS_ALTER_EGO,Bunraku_non_anime
Kyle_Broflovski,HAS_ALTER_EGO,Tall_Black_Kyle
Kyle_Broflovski,HAS_ALTER_EGO,Juggernaut
Kyle_Broflovski,HAS_ALTER_EGO,Kyley_B
Kyle_Broflovski,HAS_ALTER_EGO,The_Human_Kite
Kyle_Broflovski,HAS_ALTER_EGO,Mexican_Kyle
Kyle_Broflovski,HAS_ALTER_EGO,Kyle_with_Shaved_Head_Ginger_Cow
Kyle_Broflovski,HAS_ALTER_EGO,High_Jew_Elf_King
Kyle_Broflovski,HAS_ALTER_EGO,Ninja_Kyle
Kyle_Broflovski,HAS_ALTER_EGO,Rabbit_Mask
Kyle_Broflovski,HAS_ALTER_EGO,Kyle_MAC_Millenials_Against_Canada
Kyle_Broflovski,HAS_PHONE_DESTROYER_OUTFIT,Gunslinger_Kyle
Kyle_Broflovski,HAS_PHONE_DESTROYER_OUTFIT,The_Master_Ninjew
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Fingerbang_Kyle_non_dream
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Simpsons_Kyle
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Kyle_Crab_Person
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Chicken_Kyle
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Kyle_Star_Trek_Outfit
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Antichrist_Kyle
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Kyle_Black_Basketball
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Kyle_on_Dawgs_Team
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Kyle_Hat_and_Sunglasses
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Moses_Kyle
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Kyle_tied_to_tree
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Danish_Kyle
Kyle_Broflovski,HAS_ADDITIONAL_EGO,Rabbi_Kyle
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_Broflovski_no_hat
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,New_Hair_and_New_Shirt
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_in_Pajamas
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_Coat_and_PJs
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_gelled_fro
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_in_Art_Class
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_Basketball
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_Poop_Ridden
Kyle_Broflovski,HAS_OCCASIONAL_LOOK,Kyle_Nobel_Peace_Prize
Kyle_Broflovski,HAS_HALLOWEEN_COSTUME,Chewbacca_Kyle
Kyle_Broflovski,HAS_HALLOWEEN_COSTUME,Solar_System_Kyle
Kyle_Broflovski,HAS_HALLOWEEN_COSTUME,Vampire_Kyle
Kyle_Broflovski,HAS_HALLOWEEN_COSTUME,Clown_Kyle
Kyle_Broflovski,HAS_HALLOWEEN_COSTUME,Almighty_Kyle
Kyle_Broflovski,HAS_FAMILY,Gerald_Broflovski
Kyle_Broflovski,HAS_FAMILY,Sheila_Broflovski
Kyle_Broflovski,HAS_FAMILY,Murrey_Broflovski
Kyle_Broflovski,HAS_FAMILY,Ike_Broflovski
Kyle_Broflovski,HAS_FAMILY,Kyle_Schwartz
Kyle_Broflovski,HAS_FAMILY,Cleo_Broflovski
Kyle_Broflovski,HAS_RELATIONSHIP,Bebe_Stevens_Admirer
Kyle_Broflovski,HAS_RELATIONSHIP,Rebecca_Cotswolds_Love_Interest
Kyle_Broflovski,HAS_RELATIONSHIP,Nichole_Daniels_Love_Interest
Kyle_Broflovski,HAS_RELATIONSHIP,Leslie_Meyers_Love_Interest
Kyle_Broflovski,HAS_RELATIONSHIP,Heidi_Turner_Love_Interest
Kyle_Broflovski,HAS_SUPER_BEST_FRIEND,Stan_Marsh
Kyle_Broflovski,HAS_BEST_FRIEND,Mr_Hankey
Kyle_Broflovski,HAS_ARCH_RIVAL,Eric_Cartman
Kyle_Broflovski,HAS_CLOSE_FRIEND,Kenny_McCormick
Kyle_Broflovski,HAS_CLOSE_FRIEND,Butters_Stotch
Kyle_Broflovski,HAS_CLOSE_FRIEND,Jimmy_Valmer
Kyle_Broflovski,HAS_CLOSE_FRIEND,Chef
Kyle_Broflovski,HAS_CLOSE_FRIEND,David_Rodriguez
Kyle_Broflovski,HAS_THE_GUY,Token_Black
Kyle_Broflovski,HAS_THE_GUY,Clyde_Donovan
Kyle_Broflovski,HAS_THE_GUY,Craig_Tucker
Kyle_Broflovski,HAS_THE_GUY,Tweek_Tweak
Kyle_Broflovski,HAS_THE_GUY,Timmy_Burch
Kyle_Broflovski,HAS_OTHER_FRIEND,Herbert_Garrison
Kyle_Broflovski,HAS_OTHER_FRIEND,Jesus_Christ
Kyle_Broflovski,HAS_OTHER_FRIEND,Willzyx
Kyle_Broflovski,HAS_OTHER_FRIEND,Steve
Kyle_Broflovski,HAS_CLASSMATE,Scott_Malkinson
Kyle_Broflovski,HAS_CLASSMATE,Wendy_Testaburger
Kyle_Broflovski,HAS_CLASSMATE,Red
Kyle_Broflovski,HAS_CLASSMATE,Annie_Knitts
Kyle_Broflovski,HAS_CLASSMATE,Nelly
Kyle_Broflovski,HAS_CLASSMATE,Bradley_Biggle
Kyle_Broflovski,HAS_CLASSMATE,Dog_Poo_Petuski
Kyle_Broflovski,HAS_CLASSMATE,Francis
Kyle_Broflovski,HAS_CLASSMATE,Jason_White
Kyle_Broflovski,HAS_CLASSMATE,Jenny_Simons
Kyle_Broflovski,HAS_CLASSMATE,Kevin_Stoley
Kyle_Broflovski,HAS_CLASSMATE,Lola
Kyle_Broflovski,HAS_ACQUAINTANCE,Thomas
Kyle_Broflovski,HAS_ACQUAINTANCE,Ugly_Kids
Kyle_Broflovski,HAS_ACQUAINTANCE,Kip_Drordry
Kyle_Broflovski,HAS_RIVAL,Mark_Cotswolds
Kyle_Broflovski,HAS_RIVAL,Terrence_Mephesto
Kyle_Broflovski,HAS_RIVAL,Trent_Boyett
Kyle_Broflovski,HAS_RIVAL,PC_Principal
Kyle_Broflovski,HAS_RIVAL,Mrs_Streibel
Kyle_Broflovski,HAS_IDOL,John_Elway
Kyle_Broflovski,HAS_IDOL,Robert_Smith
Kyle_Broflovski,HAS_IDOL,Caitlyn_Jenner
Kyle_Broflovski,HAS_IDOL,Denver_Nuggets
Kyle_Broflovski,HAS_IDOL,Terrance
Kyle_Broflovski,HAS_IDOL,Phillip
Kyle_Broflovski,HAS_GROUP,The_Boys
Kyle_Broflovski,HAS_GROUP,The_Boys_Preschool
Kyle_Broflovski,HAS_GROUP,The_Avengers
Kyle_Broflovski,HAS_GROUP,The_Fellowship_of_the_Lord_of_the_Rings
Kyle_Broflovski,HAS_GROUP,Fighters_of_Zaron
Kyle_Broflovski,HAS_GROUP,Laundromat_Boys
Kyle_Broflovski,HAS_GROUP,Metrosexual_Boys
Kyle_Broflovski,HAS_GROUP,Ninjas_of_Tokugawa
Kyle_Broflovski,HAS_GROUP,Obese_World_of_Warcraft_Boys
Kyle_Broflovski,HAS_GROUP,South_Park_Junior_Detectives
Kyle_Broflovski,HAS_GROUP,Super_Awesome_Talent_Agency
Kyle_Broflovski,HAS_GROUP,The_Washington_Redskins_Company
Kyle_Broflovski,HAS_GROUP,Getting_Gay_With_Kids
Kyle_Broflovski,HAS_GROUP,La_Resistance
Kyle_Broflovski,HAS_GROUP,Coon_and_Friends
Kyle_Broflovski,HAS_GROUP,Jew_Scouts
Kyle_Broflovski,HAS_GROUP,Ugly_Kids
Kyle_Broflovski,HAS_GROUP,South_Park_Ninja_Clan
Kyle_Broflovski,HAS_MUSIC_GROUP,Fingerbang
Kyle_Broflovski,HAS_MUSIC_GROUP,The_Llama_Brothers
Kyle_Broflovski,HAS_MUSIC_GROUP,South_Park_Childrens_Choir
Kyle_Broflovski,HAS_MUSIC_GROUP,Moop
Kyle_Broflovski,HAS_MUSIC_GROUP,Put_it_Down_Choir
Kyle_Broflovski,HAS_MUSIC_GROUP,Barbershop_Quartet
Kyle_Broflovski,HAS_SPORT_TEAM,Flashback_Pee_Wee_Hockey_Team
Kyle_Broflovski,HAS_SPORT_TEAM,World_Takedown_Federation
Kyle_Broflovski,HAS_SPORT_TEAM,Cows_Dodgeball_Players
Kyle_Broflovski,HAS_SPORT_TEAM,Cows_Football_Players
Kyle_Broflovski,HAS_SPORT_TEAM,Cows_Sarcastaball_Players
Kyle_Broflovski,HAS_SPORT_TEAM,Baseball_Team
Kyle_Broflovski,HAS_SPORT_TEAM,Junior_Wrestling_Club
Kyle_Broflovski,HAS_RESIDENCE,Broflovski_Residence
Eric_Cartman,HAS_PENIS_SIZE,12_inches
Eric_Cartman,HAS_OCCUPATION,Student
Eric_Cartman,HAS_GRADE,4th_Grade
Eric_Cartman,HAS_ALIASES,AWESOM_O_4000
Eric_Cartman,HAS_ALIASES,Dawg_the_Hall_Monitor
Eric_Cartman,HAS_ALIASES,Erica_Cartman
Eric_Cartman,HAS_ALIASES,The_Coon_character
Eric_Cartman,HAS_ALIASES,The_Grand_Wizard_King
Eric_Cartman,HAS_ALIASES,Mitch_Conner
Eric_Cartman,HAS_ALIASES,Mr_Cartmanez
Eric_Cartman,HAS_ALIASES,Fatass
Eric_Cartman,HAS_RELIGION,Roman_Catholic
Eric_Cartman,HAS_RELIGION,ormerly
Eric_Cartman,HAS_MOTHER,Liane_Cartman
Eric_Cartman,HAS_FATHER,Jack_Tenorman
Eric_Cartman,HAS_HALF-BROTHER,Scott_Tenorman
Eric_Cartman,HAS_GRANDMOTHER,Mabel_Cartman
Eric_Cartman,HAS_GRANDFATHER,Harold_Cartman
Eric_Cartman,HAS_AUNT,Lisa_Cartman
Eric_Cartman,HAS_UNCLE,Uncle_Stinky
Eric_Cartman,HAS_UNCLE,Howard_Cartman
Eric_Cartman,HAS_COUSIN,Alexandra_Cartman
Eric_Cartman,HAS_COUSIN,Elvin_Cartman
Eric_Cartman,HAS_COUSIN,Fred_Cartman
Eric_Cartman,HAS_VOICED_BY,Trey_Parker
Eric_Cartman,HAS_FIRST_APPEARANCE,The_Spirit_of_Christmas_Jesus_vs_Frosty
Eric_Cartman,HAS_FAMILY,Liane_Cartman
Eric_Cartman,HAS_FAMILY,Mr._Kitty
Eric_Cartman,HAS_FAMILY,Fluffy
Eric_Cartman,HAS_EXTENDED_FAMILY,Fat_Bob_Cartman_unknown_relation
Eric_Cartman,HAS_EXTENDED_FAMILY,Fred_Cartman_cousin
Eric_Cartman,HAS_EXTENDED_FAMILY,Florence_Great_Grandmama_Cartman
Eric_Cartman,HAS_EXTENDED_FAMILY,Harold_Cartman_grandfather
Eric_Cartman,HAS_EXTENDED_FAMILY,Howard_Cartman_uncle
Eric_Cartman,HAS_EXTENDED_FAMILY,Lisa_Cartman_aunt
Eric_Cartman,HAS_EXTENDED_FAMILY,Mabel_Cartman_grandmother_deceased
Eric_Cartman,HAS_EXTENDED_FAMILY,Uncle_Stinky_Cartman
Eric_Cartman,HAS_EXTENDED_FAMILY,Alexnadria_Cartman_cousin
Eric_Cartman,HAS_EXTENDED_FAMILY,Cousin_Elvin_Cartman
Eric_Cartman,HAS_EXTENDED_FAMILY,Jack_Tenorman_biological_father
Eric_Cartman,HAS_EXTENDED_FAMILY,Scott_Tenorman_half_brother
Eric_Cartman,HAS_NON-CANON_FAMILY,Cartmans_Dad
Eric_Cartman,HAS_NON-CANON_FAMILY,Cartmans_Sister
Eric_Cartman,HAS_NON-CANON_FAMILY,Cartmans_Fantasy_Family
Eric_Cartman,HAS_EX-GIRLFRIEND,Heidi_Turner
Eric_Cartman,HAS_OTHER_PAST_LOVE_INTEREST,Ms_Ellen
Eric_Cartman,HAS_OTHER_PAST_LOVE_INTEREST,Patty_Nelson
Eric_Cartman,HAS_OTHER_PAST_LOVE_INTEREST,Bebe_Stevens
Eric_Cartman,HAS_OTHER_PAST_LOVE_INTEREST,Cupid_Cartman
Eric_Cartman,HAS_ROMANTIC_RIVALRY,Wendy_Testaburger
Eric_Cartman,HAS_ARCH_RIVAL,Kyle_Broflovski
Eric_Cartman,HAS_BEST_FRIEND,Kenny_McCormick
Eric_Cartman,HAS_BEST_FRIEND,Butters_Stotch
Eric_Cartman,HAS_CLOSE_FRIEND,Stan_Marsh
Eric_Cartman,HAS_CLOSE_FRIEND,Jimmy_Valmer
Eric_Cartman,HAS_CLOSE_FRIEND,Chef
Eric_Cartman,HAS_THE_GUY,Clyde_Donovan
Eric_Cartman,HAS_THE_GUY,Token_Black
Eric_Cartman,HAS_THE_GUY,Craig_Tucker
Eric_Cartman,HAS_THE_GUY,Tweek_Tweak
Eric_Cartman,HAS_THE_GUY,Timmy_Burch
Eric_Cartman,HAS_THE_GUY,Scott_Malkinson
Eric_Cartman,HAS_IMAGINARY_FRIEND,Clyde_Frog
Eric_Cartman,HAS_IMAGINARY_FRIEND,Polly_Prissy_Pants
Eric_Cartman,HAS_IMAGINARY_FRIEND,Peter_Panda
Eric_Cartman,HAS_IMAGINARY_FRIEND,Rumper_Tumpskin
Eric_Cartman,HAS_IMAGINARY_FRIEND,Muscle_Man_Marc
Eric_Cartman,HAS_IMAGINARY_FRIEND,Precious
Eric_Cartman,HAS_IMAGINARY_FRIEND,Antonio_Banderas_Love_Doll
Eric_Cartman,HAS_IMAGINARY_FRIEND,Mitch_Conner
Eric_Cartman,HAS_OTHER_FRIEND,Ike_Broflovski
Eric_Cartman,HAS_OTHER_FRIEND,Shelly_Marsh
Eric_Cartman,HAS_OTHER_FRIEND,Jimbo_Kern
Eric_Cartman,HAS_OTHER_FRIEND,Ned_Gerblanski
Eric_Cartman,HAS_OTHER_FRIEND,Dr_Alphonse_Mephesto
Eric_Cartman,HAS_OTHER_FRIEND,Romper_Stomper
Eric_Cartman,HAS_OTHER_FRIEND,Lawrence
Eric_Cartman,HAS_OTHER_FRIEND,Toby
Eric_Cartman,HAS_CLASSMATE,Red
Eric_Cartman,HAS_CLASSMATE,Nichole_Daniels
Eric_Cartman,HAS_CLASSMATE,Annie_Knitts
Eric_Cartman,HAS_CLASSMATE,Nelly
Eric_Cartman,HAS_CLASSMATE,Bradley_Biggle
Eric_Cartman,HAS_CLASSMATE,Dog_Poo_Petuski
Eric_Cartman,HAS_CLASSMATE,Francis
Eric_Cartman,HAS_CLASSMATE,Jason_White
Eric_Cartman,HAS_CLASSMATE,Jenny_Simons
Eric_Cartman,HAS_CLASSMATE,Kevin_Stoley
Eric_Cartman,HAS_CLASSMATE,Lola
Eric_Cartman,HAS_ACQUAINTANCE,PC_Principal
Eric_Cartman,HAS_ACQUAINTANCE,Kyle_Schwartz
Eric_Cartman,HAS_RIVAL,Terrence_Mephesto
Eric_Cartman,HAS_RIVAL,Lizzy
Eric_Cartman,HAS_RIVAL,Trent_Boyett
Eric_Cartman,HAS_RIVAL,Billy_Miller
Eric_Cartman,HAS_RIVAL,Principal_Victoria
Eric_Cartman,HAS_RIVAL,PC_Principal
Eric_Cartman,HAS_RIVAL,David_Rodriguez
Eric_Cartman,HAS_RIVAL,Herbert_Garrison
Eric_Cartman,HAS_RIVAL,Mrs_Nelson
Eric_Cartman,HAS_RIVAL,Mrs_Streibel
Eric_Cartman,HAS_RIVAL,Stephen_Tamill
Eric_Cartman,HAS_RIVAL,The_Fifth_Graders
Eric_Cartman,HAS_RIVAL,Sixth_Grade_Leader
Eric_Cartman,HAS_RIVAL,The_Sixth_Graders
Eric_Cartman,HAS_RIVAL,Mr_Rodriguez
Eric_Cartman,HAS_RIVAL,Mrs_Rodriguez
Eric_Cartman,HAS_RIVAL,Saddam_Hussein
Eric_Cartman,HAS_RIVAL,Scott_Tenorman
Eric_Cartman,HAS_RIVAL,Jews
Eric_Cartman,HAS_RIVAL,Hippies
Eric_Cartman,HAS_ROLE_MODEL,Adolf_Hitler
Eric_Cartman,HAS_ROLE_MODEL,Rob_Reiner
Eric_Cartman,HAS_ROLE_MODEL,Mel_Gibson
Eric_Cartman,HAS_ROLE_MODEL,Billy_Mays
Eric_Cartman,HAS_ROLE_MODEL,Colonel_Harlan_Sanders
Eric_Cartman,HAS_ROLE_MODEL,Tom_Brady
Eric_Cartman,HAS_ROLE_MODEL,Terrance
Eric_Cartman,HAS_ROLE_MODEL,Phillip
